,file,label
0,khu_cach_ly/N2_khu_cach_ly_4.npy,khu_cach_ly
1,khu_cach_ly/N10_khu_cach_ly_16.npy,khu_cach_ly
2,khu_cach_ly/N4_khu_cach_ly_2.npy,khu_cach_ly
3,khu_cach_ly/N3_khu_cach_ly_11.npy,khu_cach_ly
4,khu_cach_ly/N11_khu_cach_ly_11.npy,khu_cach_ly
5,khu_cach_ly/N10_khu_cach_ly_2.npy,khu_cach_ly
6,khu_cach_ly/N5_khu_cach_ly_7.npy,khu_cach_ly
7,khu_cach_ly/N10_khu_cach_ly_24.npy,khu_cach_ly
8,khu_cach_ly/N10_khu_cach_ly_21.npy,khu_cach_ly
9,khu_cach_ly/N2_khu_cach_ly_6.npy,khu_cach_ly
10,khu_cach_ly/N10_khu_cach_ly_14.npy,khu_cach_ly
11,khu_cach_ly/N5_khu_cach_ly_5.npy,khu_cach_ly
12,khu_cach_ly/N3_khu_cach_ly_7.npy,khu_cach_ly
13,khu_cach_ly/N2_khu_cach_ly_17.npy,khu_cach_ly
14,khu_cach_ly/N2_khu_cach_ly_2.npy,khu_cach_ly
15,khu_cach_ly/N10_khu_cach_ly_23.npy,khu_cach_ly
16,khu_cach_ly/N5_khu_cach_ly_10.npy,khu_cach_ly
17,khu_cach_ly/N4_khu_cach_ly_16.npy,khu_cach_ly
18,khu_cach_ly/N10_khu_cach_ly_22.npy,khu_cach_ly
19,khu_cach_ly/N2_khu_cach_ly_13.npy,khu_cach_ly
20,khu_cach_ly/N11_khu_cach_ly_7.npy,khu_cach_ly
21,khu_cach_ly/N2_khu_cach_ly_1.npy,khu_cach_ly
22,khu_cach_ly/N10_khu_cach_ly_15.npy,khu_cach_ly
23,khu_cach_ly/N2_khu_cach_ly_16.npy,khu_cach_ly
24,khu_cach_ly/N3_khu_cach_ly_2.npy,khu_cach_ly
25,khu_cach_ly/N2_khu_cach_ly_15.npy,khu_cach_ly
26,khu_cach_ly/N4_khu_cach_ly_14.npy,khu_cach_ly
27,khu_cach_ly/N3_khu_cach_ly_10.npy,khu_cach_ly
28,khu_cach_ly/N4_khu_cach_ly_5.npy,khu_cach_ly
29,khu_cach_ly/N11_khu_cach_ly_6.npy,khu_cach_ly
30,khu_cach_ly/N5_khu_cach_ly_16.npy,khu_cach_ly
31,khu_cach_ly/N2_khu_cach_ly_12.npy,khu_cach_ly
32,khu_cach_ly/N2_khu_cach_ly_7.npy,khu_cach_ly
33,khu_cach_ly/N4_khu_cach_ly_3.npy,khu_cach_ly
34,khu_cach_ly/N4_khu_cach_ly_8.npy,khu_cach_ly
35,khu_cach_ly/N2_khu_cach_ly_14.npy,khu_cach_ly
36,khu_cach_ly/N10_khu_cach_ly_20.npy,khu_cach_ly
37,khu_cach_ly/N11_khu_cach_ly_2.npy,khu_cach_ly
38,khu_cach_ly/N5_khu_cach_ly_17.npy,khu_cach_ly
39,khu_cach_ly/N10_khu_cach_ly_3.npy,khu_cach_ly
40,khu_cach_ly/N4_khu_cach_ly_1.npy,khu_cach_ly
41,khu_cach_ly/N4_khu_cach_ly_6.npy,khu_cach_ly
42,khu_cach_ly/N2_khu_cach_ly_3.npy,khu_cach_ly
43,khu_cach_ly/N10_khu_cach_ly_26.npy,khu_cach_ly
44,khu_cach_ly/N5_khu_cach_ly_11.npy,khu_cach_ly
45,khu_cach_ly/N4_khu_cach_ly_15.npy,khu_cach_ly
46,khu_cach_ly/N11_khu_cach_ly_3.npy,khu_cach_ly
47,khu_cach_ly/N10_khu_cach_ly_11.npy,khu_cach_ly
48,khu_cach_ly/N10_khu_cach_ly_5.npy,khu_cach_ly
49,khu_cach_ly/N3_khu_cach_ly_9.npy,khu_cach_ly
50,khu_cach_ly/N10_khu_cach_ly_18.npy,khu_cach_ly
51,khu_cach_ly/N5_khu_cach_ly_9.npy,khu_cach_ly
52,khu_cach_ly/N10_khu_cach_ly_19.npy,khu_cach_ly
53,khu_cach_ly/N5_khu_cach_ly_0.npy,khu_cach_ly
54,khu_cach_ly/N5_khu_cach_ly_13.npy,khu_cach_ly
55,khu_cach_ly/N4_khu_cach_ly_13.npy,khu_cach_ly
56,khu_cach_ly/N10_khu_cach_ly_17.npy,khu_cach_ly
57,khu_cach_ly/N2_khu_cach_ly_10.npy,khu_cach_ly
58,khu_cach_ly/N2_khu_cach_ly_0.npy,khu_cach_ly
59,khu_cach_ly/N10_khu_cach_ly_12.npy,khu_cach_ly
60,khu_cach_ly/N10_khu_cach_ly_13.npy,khu_cach_ly
61,khu_cach_ly/N10_khu_cach_ly_28.npy,khu_cach_ly
62,khu_cach_ly/N3_khu_cach_ly_4.npy,khu_cach_ly
63,khu_cach_ly/N2_khu_cach_ly_18.npy,khu_cach_ly
64,khu_cach_ly/N3_khu_cach_ly_5.npy,khu_cach_ly
65,khu_cach_ly/N5_khu_cach_ly_19.npy,khu_cach_ly
66,khu_cach_ly/N4_khu_cach_ly_4.npy,khu_cach_ly
67,khu_cach_ly/N10_khu_cach_ly_4.npy,khu_cach_ly
68,khu_cach_ly/N5_khu_cach_ly_8.npy,khu_cach_ly
69,khu_cach_ly/N11_khu_cach_ly_14.npy,khu_cach_ly
70,khu_cach_ly/N10_khu_cach_ly_6.npy,khu_cach_ly
71,khu_cach_ly/N4_khu_cach_ly_10.npy,khu_cach_ly
72,khu_cach_ly/N3_khu_cach_ly_12.npy,khu_cach_ly
73,khu_cach_ly/N3_khu_cach_ly_1.npy,khu_cach_ly
74,khu_cach_ly/N11_khu_cach_ly_8.npy,khu_cach_ly
75,khu_cach_ly/N5_khu_cach_ly_18.npy,khu_cach_ly
76,khu_cach_ly/N2_khu-cach_ly_0.npy,khu_cach_ly
77,khu_cach_ly/N10_khu_cach_ly_10.npy,khu_cach_ly
78,khu_cach_ly/N11_khu_cach_ly_13.npy,khu_cach_ly
79,khu_cach_ly/N5_khu_cach_ly_3.npy,khu_cach_ly
80,khu_cach_ly/N4_khu_cach_ly_0.npy,khu_cach_ly
81,khu_cach_ly/N5_khu_cach_ly_2.npy,khu_cach_ly
82,khu_cach_ly/N5_khu_cach_ly_15.npy,khu_cach_ly
83,khu_cach_ly/N11_khu_cach_ly_9.npy,khu_cach_ly
84,khu_cach_ly/N10_khu_cach_ly_9.npy,khu_cach_ly
85,khu_cach_ly/N4_khu_cach_ly_7.npy,khu_cach_ly
86,khu_cach_ly/N3_khu_cach_ly_8.npy,khu_cach_ly
87,khu_cach_ly/N5_khu_cach_ly_14.npy,khu_cach_ly
88,khu_cach_ly/N4_khu_cach_ly_11.npy,khu_cach_ly
89,khu_cach_ly/N5_khu_cach_ly_12.npy,khu_cach_ly
90,khu_cach_ly/N10_khu_cach_ly_25.npy,khu_cach_ly
91,khu_cach_ly/N11_khu_cach_ly_0.npy,khu_cach_ly
92,khu_cach_ly/N11_khu_cach_ly_1.npy,khu_cach_ly
93,khu_cach_ly/N11_khu_cach_ly_10.npy,khu_cach_ly
94,khu_cach_ly/N10_khu_cach_ly_7.npy,khu_cach_ly
95,khu_cach_ly/N10_khu_cach_ly_27.npy,khu_cach_ly
96,khu_cach_ly/N2_khu_cach_ly_8.npy,khu_cach_ly
97,khu_cach_ly/N11_khu_cach_ly_12.npy,khu_cach_ly
98,khu_cach_ly/N5_khu_cach_ly_1.npy,khu_cach_ly
99,khu_cach_ly/N10_khu_cach_ly_0.npy,khu_cach_ly
100,khu_cach_ly/N4_khu_cach_ly_12.npy,khu_cach_ly
101,khu_cach_ly/N5_khu_cach_ly_4.npy,khu_cach_ly
102,khu_cach_ly/N11_khu_cach_ly_4.npy,khu_cach_ly
103,khu_cach_ly/N2_khu_cach_ly_9.npy,khu_cach_ly
104,khu_cach_ly/N10_khu_cach_ly_8.npy,khu_cach_ly
105,khu_cach_ly/N3_khu_cach_ly_3.npy,khu_cach_ly
106,khu_cach_ly/N2_khu_cach_ly_11.npy,khu_cach_ly
107,khu_cach_ly/N11_khu_cach_ly_5.npy,khu_cach_ly
108,khu_cach_ly/N4_khu_cach_ly_9.npy,khu_cach_ly
109,khu_cach_ly/N2_khu_cach_ly_5.npy,khu_cach_ly
110,khu_cach_ly/N5_khu_cach_ly_6.npy,khu_cach_ly
111,khu_cach_ly/N3_khu_cach_ly_6.npy,khu_cach_ly
112,khu_cach_ly/N10_khu_cach_ly_1.npy,khu_cach_ly
113,khu_cach_ly/N3_khu_cach_ly_0.npy,khu_cach_ly
114,ban_khoan/N4_ban_khoan_0.npy,ban_khoan
115,ban_khoan/N2_ban_khoan_1.npy,ban_khoan
116,ban_khoan/N2_ban_khoan_15.npy,ban_khoan
117,ban_khoan/N2_ban_khoan_21.npy,ban_khoan
118,ban_khoan/N5_ban_khoan_15.npy,ban_khoan
119,ban_khoan/N3_ban_khoan_3.npy,ban_khoan
120,ban_khoan/N5_ban_khoan_23.npy,ban_khoan
121,ban_khoan/N11_ban_khoan_12.npy,ban_khoan
122,ban_khoan/N2_ban_khoan_16.npy,ban_khoan
123,ban_khoan/N10_ban_khoan_7.npy,ban_khoan
124,ban_khoan/N5_ban_khoan_9.npy,ban_khoan
125,ban_khoan/N2_ban_khoan_17.npy,ban_khoan
126,ban_khoan/N11_ban_khoan_0.npy,ban_khoan
127,ban_khoan/N2_ban_khoan_5.npy,ban_khoan
128,ban_khoan/N3_ban_khoan_15.npy,ban_khoan
129,ban_khoan/N5_ban_khoan_10.npy,ban_khoan
130,ban_khoan/N10_ban_khoan_2.npy,ban_khoan
131,ban_khoan/N2_ban_khoan_2.npy,ban_khoan
132,ban_khoan/N3_ban_khoan_14.npy,ban_khoan
133,ban_khoan/N10_ban_khoan_5.npy,ban_khoan
134,ban_khoan/N5_ban_khoan_5.npy,ban_khoan
135,ban_khoan/N3_ban_khoan_7.npy,ban_khoan
136,ban_khoan/N11_ban_khoan_11.npy,ban_khoan
137,ban_khoan/N2_ban_khoan_7.npy,ban_khoan
138,ban_khoan/N2_ban_khoan_24.npy,ban_khoan
139,ban_khoan/N11_ban_khoan_5.npy,ban_khoan
140,ban_khoan/N4_ban_khoan_2.npy,ban_khoan
141,ban_khoan/N5_ban_khoan_7.npy,ban_khoan
142,ban_khoan/N11_ban_khoan_2.npy,ban_khoan
143,ban_khoan/N2_ban_khoan_6.npy,ban_khoan
144,ban_khoan/N2_ban_khoan_19.npy,ban_khoan
145,ban_khoan/N10_ban_khoan_15.npy,ban_khoan
146,ban_khoan/N2_ban_khoan_3.npy,ban_khoan
147,ban_khoan/N4_ban_khoan_10.npy,ban_khoan
148,ban_khoan/N5_ban_khoan_16.npy,ban_khoan
149,ban_khoan/N2_ban_khoan_22.npy,ban_khoan
150,ban_khoan/N3_ban_khoan_12.npy,ban_khoan
151,ban_khoan/N10_ban_khoan_13.npy,ban_khoan
152,ban_khoan/N5_ban_khoan_3.npy,ban_khoan
153,ban_khoan/N5_ban_khoan_19.npy,ban_khoan
154,ban_khoan/N5_ban_khoan_20.npy,ban_khoan
155,ban_khoan/N10_ban_khoan_0.npy,ban_khoan
156,ban_khoan/N4_ban_khoan_12.npy,ban_khoan
157,ban_khoan/N3_ban_khoan_17.npy,ban_khoan
158,ban_khoan/N2_ban_khoan_18.npy,ban_khoan
159,ban_khoan/N5_ban_khoan_22.npy,ban_khoan
160,ban_khoan/N5_ban_khoan_11.npy,ban_khoan
161,ban_khoan/N11_ban_khoan_9.npy,ban_khoan
162,ban_khoan/N3_ban_khoan_4.npy,ban_khoan
163,ban_khoan/N10_ban_khoan_3.npy,ban_khoan
164,ban_khoan/N5_ban_khoan_1.npy,ban_khoan
165,ban_khoan/N4_ban_khoan_5.npy,ban_khoan
166,ban_khoan/N2_ban_khoan_14.npy,ban_khoan
167,ban_khoan/N10_ban_khoan_4.npy,ban_khoan
168,ban_khoan/N4_ban_khoan_4.npy,ban_khoan
169,ban_khoan/N5_ban_khoan_8.npy,ban_khoan
170,ban_khoan/N11_ban_khoan_10.npy,ban_khoan
171,ban_khoan/N3_ban_khoan_13.npy,ban_khoan
